seed_doc_id	seed_doc	seed_ref_id	seed_ref	doc_id	doc	ref_id	ref	TRUE	Hash
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	5960e4d1fe76836c6e0e83ba	<Book: Memorie. Classe di scienze morali, lettere ed arti,  Istituto veneto di scienze, lettere ed arti,, 2004, ISBN: 88-88143-57-2>	59e23a5488316162134227a8	G. Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia dì Santa Pelagio, Bologna, il Mulino, 1989, in part. pp. 305-321,	1	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	595f9f3dfe7683316b2dda0f	<Article: "Luigi Manzini a Venezia tra gli Incogniti" in "Ateneo veneto", 26(None) 1988, internal_id=RAV0164473:1988_26:5>	58e4ce00fe7683152b5684e0	C. Varese, Momenti e implicazioni del romanzo libertino nel Seicento italiano, in II libertinismo in Europa, a cura di S. Bertelli, Milano-Napoli 1980, pp. 239-269	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	595f9d4cfe7683316b2dc8f1	<Article: "«Mestier da donne?». Opinioni su Elisabetta d’Inghilterra e sul governo femminile nella Venezia della Controriforma" in "Archivio veneto", 123(None) 1984, internal_id=LO10015953:1984_123:2>	58e4ce01fe7683152b582d83	G. Spini, Ricerca dei libertini. La teoria del- l’impostura delle religioni nel Seicento italiano, Firenze 1983, pp. 151-153, 172;	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	59620937fe76831de1212696	<Book: La Repubblica inquieta : Venezia nel Seicento tra Italia ed Europa,  Carocci,, 2000, ISBN: 88-430-1510-9>	59e332f78831617f5edf6027	G. Signorotto, Inquisitori e mistici nel Seicento italiano. L'eresia di Santa Pelagia, Il Mulino, Bologna 1989, pp. 247 ss.	1	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	59dc7472fe76834007de8dfa	<Book: 4.2 : Il Seicento,  N. Pozza,, 1984>	59e0adbcf98262071bfbce0c	G. Spini, Ricerca dei libertini. La teoria dell’impostura delle religioni nel Seicento italiano,  Roma 1950, pp. 295-98, 310	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	595f9d3afe7683316b2dc6a5	<Book: Information and communication in Venice : rethinking early modern politics,  Oxford University Press,, 2007, ISBN: 9780199227068>	5919e9673dde944752f6b4c1	Convents and the Body Politic in Late Renaissance Venice (Chicago). Spini, Giorgio (1949-50), ‘La congiura degli Spagnoli’, Archivio Storico Italiano, v. 107: 17-53; v. 108: 159-174. - (1950), Ricerca dei libertini. La teoria dell'impostura delie religioni nel Seicento italiano (Rome). St Clair, William (2004), The Reading Nation in the Romantic Period (Cambridge). Stella, Aldo (1958a), ‘La regolazione delle pubbliche entrate e la crisi politica veneziana del 1582’, in Miscellanea in onore di Roberto Cessi, v. II (Rome): 157—71. -(1958b), ‘La proprietà ecclesiastica nella Repubblica di Venezia dal secolo XV al XVir, Nuova Rivista Storica, v. 42: 1-30.	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	595fa067fe7683316b2de616	<Article: "Eresia e società nella Brescia del primo Settecento. La vicenda di Giuseppe Beccarelli" in "Studi veneziani", 46(None) 2003, internal_id=LO10016101:2003_46:7>	58e4ce02fe7683152b5a6a76	Cistellini, La vita religiosa nei secoli xvu e xvnr. G. Signorotto, Inquisitori e mistici nel Seicento italiano. L'eresia di Santa Pelagia, Bologna, il Mulino, 1989;	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	598842cfc12c602c4de24505	<Book: Politici e ateisti : percorsi della miscredenza a Venezia fra Sei e Settecento,  UNICOPLI, [2006, 2006, ISBN: 88-400-1110-2>	59e067ba8ee1df044433b5ec	A. Malena, L'eresia dei perfetti. Inquisizione romana ed esperienze mistiche nel Seicento italiano,  Edizioni di Storia e Letteratura, Roma 2003.	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	59dc75aafe76834059d447f6	<Book: 4.1,  N. Pozza, °1983, 1984>	59e332fa8831617f5ee2ff9f	G. Spini, Ricerca dei libertini. La teoria dell impostura delle religioni nel Seicento italiano,  Roma 1950.	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	59dc7506fe76834059d441ad	<Book: L'impresa del libro nell'Italia del Seicento : la bottega di Marco Ginammi,  Guida, [1990, 1990, ISBN: 88-7835-012-5>	59e0adbcf98262071bfc6178	Spini, Ricerca dei libertini: Teoria dell’impostura delle religioni nel Seicento italiano , Roma-Firenze, Ed. Universale di Roma, 1950, p. 150.	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	595f9d4efe7683316b2dc956	<Article: "Laici ed ecclesiastici fra sogno e ragione in un’accademia padovana del ’500: gli Animosi " in "Archivio veneto", 130(None) 1988, internal_id=LO10015953:1988_130:1>	58e4ce00fe7683152b56bd64	G. Spini, Ricerca dei libertini. La teoria dell’impostura delle religioni nel Seicento italiano, Firenze 1983,	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	5961c0aefe768311c165a0bb	<Book: Paesi e mari ignoti : America e colonialismo europeo nella cultura veneziana, secoli 16.-17.,  Deputazione di storia patria per le Venezie,, 1982>	59e23a5388316162133fc1c8	G. Spini, Ricerca dei libertini. La teoria dell'impostura delle religioni nel Seicento italiano, Roma 1950, p. 36, mette	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	59dc75dffe76834059d44a2a	<Book: Manet: Ritorno a Venezia,  MUVE, Fondazione Musei Civici,, 2013, ISBN: 978-88-572-1847-2>	59e333088831617f5ee8433f	Tra le altre occorrenze del nome di Manet chiamato in causa per la pittura del Seicento si vedano almeno M. Marangoni, Giuseppe Maria Crespi detto lo Spagnolo. I, in “Dedalo”, I, 9, febbraio 1921, p. 655 (la comare che assiste il neonato nel  Battesimo di Giuseppe Maria Crespi è “còlta cosi acutamente e con tale delicata modernità da ricordare Manet”) ed E. Thovez, Il seicento italiano e la pittura europea  (1922), in il filo d’arianna. Studi di lettere ed arti, Il Corbaccio, Milano 1924, p. 265	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	59622ab3fe7683214f2126c0	<Book: Storie di patrizi e di eresia nella Venezia del '500,  F. Angeli,, 1999, ISBN: 88-464-1429-2>	59de7a1f48e232540c5bc89b	G. Spini, Ricerca dei libertini. La teoria dell’impostura delle religioni nel Seicento italiano, Firenze 19832, pp. 145-199	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	59dc7533fe76834059d44377	<Book: Venice incognito : masks in the Serene Republic,  University of California Press,, 2011, ISBN: 9780520267718>	59e332f68831617f5eddd555	Spini, Giorgio. Ricerca dei libertini: La teoria dell’impostura delle religioni nel seicento italiano. Rome: Editrice Universale, 1950.	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	595f9d46fe7683316b2dc7eb	<Article: "Stampa e censura a Venezia nel seicento" in "Archivio veneto", 104(None) 1975, internal_id=LO10015953:1975_104:3>	58e4ce01fe7683152b57df78	G. Spini, Ricerca dei libertini. La teorìa del- Vimpostura delle religioni nel Seicento italiano, Roma 1950, pp. 137-246.	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	59dc758cfe76834059d446e4	<Book: Venezia, Roma : due città fra paralleli e contrasti,  Edizioni di storia e letteratura,, 2006, ISBN: 88-8498-278-2>	59e332f98831617f5ee1be57	Ezio Raimondi, Letteratura barocca. Studi sul Seicento italiano,  Firenze, Olschki, 1961, p. 204.	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	595f9d62fe7683316b2dccdf	<Article: "Arcangela Tarabotti: una famiglia non detta e un segreto indicibile in famiglia" in "Archivio veneto", 5(None) 2013, internal_id=LO10015953:2013_5:8>	58e4ce01fe7683152b5803bc	G. Spini, Ricerca dei libertini. La teoria dell'impostura delle religioni nel Seicento italiano, Roma 1950, pp. 146- 152.	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	59dc74a1fe768340301be906	<Book: Contributi alla storia della Chiesa di Venezia,  Studium cattolico veneziano, \1992, 1992, ISBN: 88-85351-15-8>	59df53d09be3c75c2e68d2df	G. Spini, Ricerca dei libertini. La teoria dell’impostura delle religioni nel Seicento italiano, Firenze 1983 (nuova ed. riveduta e ampliata), pp. 145-199:	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	59620be1fe76831e1f212696	<Book: Memorie. Classe di scienze morali, lettere ed arti,  Istituto veneto di scienze lettere ed arti,, 1999, ISBN: 88-86166-75-3>	59e23a54883161621341edac	Signorotto G., Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia, Bologna 1989.	1	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	598842cfc12c602c4de24505	<Book: Politici e ateisti : percorsi della miscredenza a Venezia fra Sei e Settecento,  UNICOPLI, [2006, 2006, ISBN: 88-400-1110-2>	59e067ba8ee1df044433b0f2	C. Spini, Ricerca dei libertini. La teoria dell'impostura delle religioni nel Seicento italiano, La Nuova Italia, Firenze 1983, pp. 7-9,	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	595fa057fe7683316b2de29a	<Article: " Presenze meridionali sullo sfondo lagunare" in "Studi veneziani", 15(None) 1988, internal_id=LO10016101:1988_15:5>	58e4ce01fe7683152b58b09c	G. Spini, Ricerca dei libertini. La teoria dell’impostura delle religioni nel Seicento italiano, Firenze 1983,	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	59dc75c7fe76834059d44908	<Book: A companion to Venetian history, 1400-1797,  Brill,, 2013, ISBN: 9789004252516>	59e0adbcf98262071bfc7166	Spini, Ricerca dei libertini La teoria dell'impostura delle religioni nel Seicento italiano, Nuova edizione (Florence, 1983)	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	595fd0acfe7683509bf6c088	<Book: Venice and the defense of republican liberty : Renaissance values in the age of the Counter Reformation,  University of California Press,, 1968, ISBN: 0520052218>	59e23a598831616213457efe	Giorgio Spini, Ricerche dei libertini. La teoria deli’impostura delle religioni nel Seicento italiano (Rome, 1950), pp. 15-33.	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	59dc75aafe76834059d447f6	<Book: 4.1,  N. Pozza, °1983, 1984>	59e332fa8831617f5ee30533	G. Spini, Ricerca dei libertini. La teoria dell’impostura delle religioni nel Seicento italiano, Roma 1950, p. 149.	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	59620be1fe76831e1f212696	<Book: Memorie. Classe di scienze morali, lettere ed arti,  Istituto veneto di scienze lettere ed arti,, 1999, ISBN: 88-86166-75-3>	59e23a54883161621341e708	G. Spini, Ricerca dei libertini. La teoria dell'impostura delle religioni nel Seicento italiano, Firenze 1983,	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	59884353c12c602d0de24510	<Book: Tra Venezia e l'Europa : gli itinerari di uno storico del Novecento: Marino Berengo,  Poligrafo,, 2003, ISBN: 88-7115-384-7>	59e2c5a988316171ebb9c54a	E. Raimondi, Letteratura barocca. Studi sul Seicento italiano, Firenze, Olschki, 1961;	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	5960b573fe768368760e83b3	<Book: Ripensando Paolo Sarpi : atti del Convegno internazionale di studi nel 450. anniversario della nascita di Paolo Sarpi,  Ateneo veneto,, 2006, ISBN: 88-89281-02-2>	59e333078831617f5ee609df	P. Guaragnella, «Agnosco stylum». Un consulto di Paolo Sarpi e la retorica, in Id.,  Gli occhi della mente. Stili nel Seicento italiano, Bari, Palomar, 1997, pp. 55-66.	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	59dc74a1fe768340301be90b	<Book: Contributi alla storia della Chiesa di Venezia,  Studium cattolico veneziano, \1993, 1993, ISBN: 88-85351-16-6>	59e332fa8831617f5ee35005	Crucis: G. Signorotto, Lo spazio delle devozioni nell’età della Controriforma, in Luoghi sacri e spazi della santità, a c. di S. Boesch Gaiano e L. Scaraffia, Torino 1990, pp. 320-321.	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	598884f5c12c6067671e58d1	<Book: Binding passions : tales of magic, marriage and power at the end of the Renaissance,  Oxford University press,, 1993, ISBN: 0195079302>	59e2c59d88316171ebb4edd5	Giorgio Spini, Ricerca dei libertini: La teoria dell'impostura delle religioni nel Seicento Italiano (Florence: La Nuova Editrice, 1983).	0	1
59dc753bfe76834059d443c5	<Book: The inquisitor in the hat shop : inquisition, forbidden books and unbelief in early modern Venice,  Ashgate,, 2012, ISBN: 9781409435471>	59de7a1f48e232540c5c31aa	Gianvittorio Signorotto, Inquisitori e mistici nel Seicento italiano. L’eresia di Santa Pelagia (Bologna: Il Mulino, 1989);	59dc7529fe76834059d44310	<Book: The culture wars of the late Renaissance : skeptics, libertines, and opera,  Harvard university press,, 2007, ISBN: 0674024818>	59e333088831617f5ee6dfb0	Giorgio Spini, Ricerca dei libertini: La Teoria dell’impostura delle religioni nel Seicento italiano, rev. ed. (Florence, 1983), 192.	0	1
